Unnamed: 0,Unnamed: 0.1,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id,conceptId,conceptName,domainId
5873,12556,NCT04883164,0,Cellular and antibody response to spike antigens of SARS-CoV-2 in both groups in peripheral blood samples,Comparator,intervention_12557,standard_inter_4118,704991,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Blood,Measurement
5874,12557,NCT04883164,0,Cellular and antibody response to spike antigens of SARS-CoV-2 in both groups in peripheral blood samples,Comparator,intervention_12558,standard_inter_4118,704991,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Blood,Measurement
5875,12558,NCT04883190,0,Fulfilling Questionaires,Comparator,intervention_12559,standard_inter_4119,40219582,Ways of coping questionnaire,Measurement
5876,12559,NCT04883190,0,Fulfilling Questionaires,Comparator,intervention_12560,standard_inter_4119,40219582,Ways of coping questionnaire,Measurement
5877,12560,NCT04883203,C2343152,Calcidol,Comparator,intervention_12561,standard_inter_4120,19014202,alfacalcidol,Drug
5878,12561,NCT04883203,0,Physiological Irrigating Solution,Comparator,intervention_12562,standard_inter_4121,968926,magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.005 MEQ/ML / sodium acetate 0.027 MEQ/ML / sodium chloride 0.09 MEQ/ML / sodium gluconate 0.023 MEQ/ML Irrigation Solution [Physiolyte],Drug
5879,12563,NCT04883528,C0032042,Placebo,Comparator,intervention_12564,standard_inter_4,44804245,Placebo,Observation
5880,12564,NCT04883788,0,Pandemic period,Comparator,intervention_12565,standard_inter_4123,711616,Pandemic,Observation
5881,12566,NCT04883801,0,Reviewed clinical records and laboratory results,Comparator,intervention_12567,standard_inter_4124,4195981,Medical records review,Observation
5882,12567,NCT04883801,0,Reviewed clinical records and laboratory results,Comparator,intervention_12568,standard_inter_4124,4195981,Medical records review,Observation
5883,12568,NCT04884061,0,NBI images and/or videos,Comparator,intervention_12569,standard_inter_4125,4021612,Belt AND/OR binder,Device
5884,12569,NCT04884061,0,NBI images and/or videos,Comparator,intervention_12570,standard_inter_4125,4021612,Belt AND/OR binder,Device
5885,12570,NCT04884061,0,NBI images and/or videos,Comparator,intervention_12571,standard_inter_4125,4021612,Belt AND/OR binder,Device
5886,12572,NCT04884295,0,Normal saline,Comparator,intervention_12573,standard_inter_712,4113538,Normal saliva,Condition
5887,12573,NCT04884477,C5383282,Convalescent Plasma,Comparator,intervention_12574,standard_inter_220,4112241,Convalescent phase,Observation
5888,12576,NCT04884490,C0032042,Placebo,Comparator,intervention_12577,standard_inter_4,44804245,Placebo,Observation
5889,12580,NCT04884685,C0032042,Placebo,Comparator,intervention_12581,standard_inter_4,44804245,Placebo,Observation
5890,12585,NCT04884776,0,Microbiome immunity formula,Comparator,intervention_12586,standard_inter_4130,4148679,Active immunity,Observation
5891,12586,NCT04884776,C0032042,Placebo,Comparator,intervention_12587,standard_inter_4,44804245,Placebo,Observation
5892,12589,NCT04885452,0,biobank,Comparator,intervention_12590,standard_inter_4132,42037291,Bank,Geography
5893,12590,NCT04885452,0,biobank,Comparator,intervention_12591,standard_inter_4132,42037291,Bank,Geography
5894,12591,NCT04885452,0,biobank,Comparator,intervention_12592,standard_inter_4132,42037291,Bank,Geography
5895,12592,NCT04885478,0,"Immune response monitoring , blood samples",Comparator,intervention_12593,standard_inter_4133,4148055,Immune response,Observation
5896,12593,NCT04885478,0,"Immune response monitoring , blood samples",Comparator,intervention_12594,standard_inter_4133,4148055,Immune response,Observation
5897,12595,NCT04885491,0,PDNO,Comparator,intervention_12596,standard_inter_4134,35964403,ENPP1 (ectonucleotide pyrophosphatase/phosphodiesterase 1) gene variant measurement,Measurement
5898,12605,NCT04885530,C0032042,Placebo,Comparator,intervention_12606,standard_inter_4,44804245,Placebo,Observation
5899,12607,NCT04885530,C0032042,Placebo,Comparator,intervention_12608,standard_inter_4,44804245,Placebo,Observation
5900,12609,NCT04885530,C0032042,Placebo,Comparator,intervention_12610,standard_inter_4,44804245,Placebo,Observation
5901,12610,NCT04885777,C0023660,Lidocaine,Comparator,intervention_12611,standard_inter_2732,989878,lidocaine,Drug
5902,12611,NCT04885777,C0032042,Placebo,Comparator,intervention_12612,standard_inter_4,44804245,Placebo,Observation
5903,12612,NCT04885907,0,mRNA-1273 vaccine,Comparator,intervention_12613,standard_inter_4137,37003517,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML",Drug
5904,12613,NCT04885907,C0032042,Placebo,Comparator,intervention_12614,standard_inter_4,44804245,Placebo,Observation
5905,12615,NCT04886362,C0032042,Placebo,Comparator,intervention_12616,standard_inter_4,44804245,Placebo,Observation
5906,12632,NCT04887142,C2936643,Standard of Care,Comparator,intervention_12633,standard_inter_43,42078880,Standard,Geography
5907,12633,NCT04887142,C2936643,Standard of Care,Comparator,intervention_12634,standard_inter_43,42078880,Standard,Geography
5908,12635,NCT04887233,C0032042,Placebo,Comparator,intervention_12636,standard_inter_4,44804245,Placebo,Observation
5909,12636,NCT04887246,0,COVID-19 vaccines,Comparator,intervention_12637,standard_inter_3193,35894915,COVID-19 vaccine,Drug
5910,12637,NCT04887272,0,Supervised Exercise Training Protocol,Comparator,intervention_12638,standard_inter_4146,4119965,Supervision while exercising,Observation
5911,12641,NCT04887350,0,Problem Solving Therapy (PST).,Comparator,intervention_12642,standard_inter_4149,4269047,Problem solving therapy,Procedure
5912,12642,NCT04887350,0,Student-Senior Isolation Prevention Partnership (SSIPP),Comparator,intervention_12643,standard_inter_4148,4076095,Marital or partnership status,Observation
5913,12643,NCT04887350,0,Problem Solving Therapy (PST).,Comparator,intervention_12644,standard_inter_4149,4269047,Problem solving therapy,Procedure
5914,12646,NCT04887948,0,20-valent pneumococcal conjugate vaccine (20vPnC),Comparator,intervention_12647,standard_inter_4150,762997,Pneumococcal conjugate vaccination,Procedure
5915,12647,NCT04887948,0,Saline,Comparator,intervention_12648,standard_inter_414,42077543,Saline,Geography
5916,12648,NCT04887948,0,BNT162b2,Comparator,intervention_12649,standard_inter_814,37003433,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML",Drug
5917,12649,NCT04887948,0,Saline,Comparator,intervention_12650,standard_inter_414,42077543,Saline,Geography
5918,12650,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12651,standard_inter_4151,4297084,Immune system evaluation,Procedure
5919,12651,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12652,standard_inter_4151,4297084,Immune system evaluation,Procedure
5920,12652,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12653,standard_inter_4151,4297084,Immune system evaluation,Procedure
5921,12653,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12654,standard_inter_4151,4297084,Immune system evaluation,Procedure
5922,12654,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12655,standard_inter_4151,4297084,Immune system evaluation,Procedure
5923,12655,NCT04888793,0,Serologic immune response evaluation,Comparator,intervention_12656,standard_inter_4151,4297084,Immune system evaluation,Procedure
5924,12657,NCT04888832,0,Work requirement exemption months,Comparator,intervention_12658,standard_inter_4152,4024480,Mineral requirement,Observation
5925,12658,NCT04888832,0,Work requirement exemption months,Comparator,intervention_12659,standard_inter_4152,4024480,Mineral requirement,Observation
5926,12659,NCT04888832,0,Work requirement exemption months,Comparator,intervention_12660,standard_inter_4152,4024480,Mineral requirement,Observation
5927,12660,NCT04888832,0,Work requirement exemption months,Comparator,intervention_12661,standard_inter_4152,4024480,Mineral requirement,Observation
5928,12662,NCT04888949,C0032042,Placebo,Comparator,intervention_12663,standard_inter_4,44804245,Placebo,Observation
5929,12664,NCT04889040,C0032042,Placebo,Comparator,intervention_12665,standard_inter_4,44804245,Placebo,Observation
5930,12675,NCT04889274,0,COVID-19 vaccine,Comparator,intervention_12676,standard_inter_2975,35894915,COVID-19 vaccine,Drug
5931,12676,NCT04889274,0,Concentrate beetroot Juice,Comparator,intervention_12677,standard_inter_4154,19082737,beets preparation,Drug
5932,12677,NCT04889274,0,COVID-19 vaccine,Comparator,intervention_12678,standard_inter_2975,35894915,COVID-19 vaccine,Drug
5933,12678,NCT04889274,0,Nitrate-deplete beetroot juice,Comparator,intervention_12679,standard_inter_4155,19082737,beets preparation,Drug
5934,12679,NCT04889326,0,Retrospective data and biological samples,Comparator,intervention_12680,standard_inter_4156,4132247,Specimen from urinary tract,Specimen
5935,12680,NCT04889365,0,SG Diagnostics COVID-19 Antigen Rapid Test Kit,Comparator,intervention_12681,standard_inter_4157,37310257,Measurement of Severe acute respiratory syndrome coronavirus 2 antigen,Measurement
5936,12681,NCT04889365,0,Polymerase chain reaction (PCR) test,Comparator,intervention_12682,standard_inter_4158,4120014,Polymerase chain reaction,Observation
5937,12682,NCT04889365,0,SG Diagnostics COVID-19 Antigen Rapid Test Kit,Comparator,intervention_12683,standard_inter_4157,37310257,Measurement of Severe acute respiratory syndrome coronavirus 2 antigen,Measurement
5938,12683,NCT04889365,0,Polymerase chain reaction (PCR) test,Comparator,intervention_12684,standard_inter_4158,4120014,Polymerase chain reaction,Observation
5939,12684,NCT04889365,0,SG Diagnostics COVID-19 Antigen Rapid Test Kit,Comparator,intervention_12685,standard_inter_4157,37310257,Measurement of Severe acute respiratory syndrome coronavirus 2 antigen,Measurement
5940,12685,NCT04889365,0,Polymerase chain reaction (PCR) test,Comparator,intervention_12686,standard_inter_4158,4120014,Polymerase chain reaction,Observation
5941,12689,NCT04890509,0,SoC,Comparator,intervention_12690,standard_inter_1634,792859,isocetane,Drug
5942,12692,NCT04890626,C4044947,baricitinib,Comparator,intervention_12693,standard_inter_178,1510627,baricitinib,Drug
5943,12693,NCT04890626,C0011777,Dexamethasone,Comparator,intervention_12694,standard_inter_217,1518254,dexamethasone,Drug
5944,12694,NCT04890652,0,4-week intervention,Comparator,intervention_12695,standard_inter_4162,19133789,{5 (milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]) / 8 (milnacipran hydrochloride 25 MG Oral Tablet [Savella]) / 42 (milnacipran hydrochloride 50 MG Oral Tablet [Savella]) } Pack [Savella 4-Week Titration],Drug
5945,12696,NCT04890665,0,Online psychological intervention for healtchare workers,Comparator,intervention_12697,standard_inter_4163,37395425,Nonlinear Phonological Intervention,Observation
5946,12700,NCT04891133,C0032042,Placebo,Comparator,intervention_12701,standard_inter_4,44804245,Placebo,Observation
5947,12706,NCT04891302,C0032042,Placebo,Comparator,intervention_12707,standard_inter_4,44804245,Placebo,Observation
5948,12708,NCT04892459,0,Inactive SARS-CoV-2 vaccine (Vero cell),Comparator,intervention_12709,standard_inter_4168,37311065,SARS-CoV-2,Observation
5949,12710,NCT04892459,0,Inactive SARS-CoV-2 vaccine (Vero cell),Comparator,intervention_12711,standard_inter_4168,37311065,SARS-CoV-2,Observation
5950,12711,NCT04892797,0,Covid-19+ observational,Comparator,intervention_12712,standard_inter_1147,37311061,COVID-19,Condition
5951,12712,NCT04892888,0,COVID-19 Vaccine,Comparator,intervention_12713,standard_inter_2975,35894915,COVID-19 vaccine,Drug
5952,12717,NCT04893031,C1609165,Tocilizumab,Comparator,intervention_12718,standard_inter_19,40171288,tocilizumab,Drug
5953,12721,NCT04893070,0,Questionnaires COVID+,Comparator,intervention_12722,standard_inter_4171,44804112,Questionnaire,Observation
5954,12722,NCT04893070,0,Questionnaires COVID-,Comparator,intervention_12723,standard_inter_4172,44804112,Questionnaire,Observation
5955,12723,NCT04893265,0,Text Messaging Only,Comparator,intervention_12724,standard_inter_4173,37079157,Text message,Meas Value
5956,12726,NCT04893668,0,Depression,Comparator,intervention_12727,standard_inter_4176,45878997,Depression,Meas Value
5957,12727,NCT04893668,0,Anxiety,Comparator,intervention_12728,standard_inter_4177,45880471,Anxiety,Meas Value
5958,12728,NCT04893668,0,Depression,Comparator,intervention_12729,standard_inter_4176,45878997,Depression,Meas Value
5959,12729,NCT04893668,0,Anxiety,Comparator,intervention_12730,standard_inter_4177,45880471,Anxiety,Meas Value
5960,12730,NCT04894214,0,Arterial blood gas (ABG),Comparator,intervention_12731,standard_inter_4178,4243951,Analysis of arterial blood gases and pH,Measurement
5961,12731,NCT04894214,0,Recording of hemodynamic monitoring,Comparator,intervention_12732,standard_inter_4179,37396829,Hemodynamic monitoring,Observation
5962,12732,NCT04894214,0,Recording of respiratory monitoring,Comparator,intervention_12733,standard_inter_4180,4202365,Monitoring of respiration,Observation
5963,12736,NCT04894253,0,SRAS-CoV-2 vaccination immunological response,Comparator,intervention_12737,standard_inter_4182,36033639,SARS coronavirus 2 (COVID-19) immunization status,Observation
5964,12737,NCT04894266,C2936643,Standard of Care,Comparator,intervention_12738,standard_inter_43,42078880,Standard,Geography
5965,12741,NCT04894305,0,Ad26.COV2.S,Comparator,intervention_12742,standard_inter_1617,35953767,APOE (apolipoprotein E) gene variant measurement,Measurement
5966,12742,NCT04894331,0,Dietary intervention,Comparator,intervention_12743,standard_inter_4184,4270274,Dietary intake,Observation
5967,12743,NCT04894331,0,Video call,Comparator,intervention_12744,standard_inter_4185,45759904,Surgical video camera,Device
5968,12745,NCT04894409,0,Mouthwashes and nose rinse in a conventional way,Comparator,intervention_12746,standard_inter_4187,4290075,Oromucosal solution for mouthwash,Observation
5969,12746,NCT04894435,0,mRNA-1273 SARS-CoV-2 vaccine,Comparator,intervention_12747,standard_inter_4188,37003517,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML",Drug
5970,12747,NCT04894435,0,"0, 28 day schedule",Comparator,intervention_12748,standard_inter_4189,19128357,{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Zenchent 28 Day],Drug
5971,12748,NCT04894435,0,mRNA-1273 SARS-CoV-2 vaccine,Comparator,intervention_12749,standard_inter_4188,37003517,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML",Drug
5972,12749,NCT04894435,0,"0, 112 day schedule",Comparator,intervention_12750,standard_inter_4190,46237963,Scheduled,Meas Value
5973,12750,NCT04894435,0,mRNA-1273 SARS-CoV-2 vaccine,Comparator,intervention_12751,standard_inter_4188,37003517,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML",Drug
5974,12751,NCT04894435,0,BNT162b2,Comparator,intervention_12752,standard_inter_814,37003433,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML",Drug
