index,nctid,conditions,MTI_condition,DUI,TUI,conceptId,conceptName,domainId,condition_id
11658,NCT04952766,Hematologic Malignancy,Hematologic Neoplasms,D019337,T057648,4044013,Hematologic neoplasm,Condition,condition_979
11659,NCT04952766,Multiple Sclerosis,Multiple Sclerosis,D009103,T027212,374919,Multiple sclerosis,Condition,condition_111
11660,NCT04952766,Hypergammaglobulinemia,Hypergammaglobulinemia,D006942,T020866,4132570,Hypergammaglobulinemia,Condition,condition_2757
11661,NCT04952766,Malignant Tumor,Neoplasms,D009369,T027926,438112,Neoplastic disease,Condition,condition_2758
11662,NCT04952766,Hiv,HIV-2,D015498,T045960,4228115,Retinopathy associated with AIDS,Condition,condition_629
11663,NCT04952766,Diabetes Type 2,"Diabetes Mellitus, Type 2",D003924,T011751,201826,Type 2 diabetes mellitus,Condition,condition_2759
11664,NCT04952805,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11665,NCT04952844,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11666,NCT04952844,Functional Capacity,Functional Capacity,0,0,4169258,Normal functional residual capacity,Condition,condition_2448
11667,NCT04952844,Post-intensive Care Syndrome,postintensive care syndrome,C000657744,T001010050,764528,Post intensive care unit syndrome,Condition,condition_2760
11668,NCT04952857,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11669,NCT04952870,"Newborn, Infant, Disease","Newborn, Infant, Disease",0,0,318247,Apnea in the newborn,Condition,condition_2761
11670,NCT04952870,Neurodevelopmental Disorders,Neurodevelopmental Disorders,D065886,T855511,45771096,Neurodevelopmental disorder,Condition,condition_2762
11671,NCT04953039,SARS-CoV2 Infection,"RNA, Viral",D012367,T036801,433403,Viral meningitis,Condition,condition_300
11672,NCT04953052,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
11673,NCT04953052,COVID-19 Acute Respiratory Distress Syndrome,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2539
11674,NCT04953052,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11675,NCT04953052,ARDS,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_131
11676,NCT04953052,Pulmonary Oedema,Pulmonary Edema,D011654,T034413,4078925,Pulmonary edema,Condition,condition_2763
11677,NCT04953065,Malignancies Multiple,Neoplasms,D009369,T027926,438112,Neoplastic disease,Condition,condition_2764
11678,NCT04953078,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
11679,NCT04953091,SARS-CoV2 Infection,"RNA, Viral",D012367,T036801,433403,Viral meningitis,Condition,condition_300
11680,NCT04953234,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11681,NCT04953247,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
11682,NCT04953247,Quantitative Computed Tomography,"Tomography, X-Ray Computed",D014057,T041245,4060498,CAT scan normal,Condition,condition_2765
11683,NCT04953312,Severe/Moderate Coronavirus According to the WHO Classification,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2766
11684,NCT04953312,Chronic Myelomonocytic Leukemia,"Leukemia, Myelomonocytic, Chronic",D015477,T045816,4133599,Chronic myelomonocytic leukemia,Condition,condition_2767
11685,NCT04953312,Myelodysplastic Syndromes,Myelodysplastic Syndromes,D009190,T027415,138994,Myelodysplastic syndrome (clinical),Condition,condition_77
11686,NCT04953312,Old Age,Old Age,0,0,4245839,Senile dermatosis,Condition,condition_286
11687,NCT04953325,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11688,NCT04954014,"ARDS, Human",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_257
11689,NCT04954014,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
11690,NCT04954040,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
11691,NCT04954040,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11692,NCT04954092,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11693,NCT04954092,Vaccine Preventable Disease,Vaccine-Preventable Diseases,D000079263,T000945546,46272738,Cole disease,Condition,condition_1678
11694,NCT04954105,Stress,Hydrocortisone,D006854,T020679,4297394,Abnormal cortisol,Condition,condition_233
11695,NCT04954105,"Heart Rate Variability, Biomarker of Stress",Heart Rate,D006339,T019205,4297303,Normal heart rate,Condition,condition_2768
11696,NCT04954105,Burnout,"Burnout, Psychological",D000077062,T000936505,4251306,Stress,Condition,condition_810
11697,NCT04954118,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
11698,NCT04954131,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11699,NCT04954157,Hypoxia,Hypoxia,D000860,T002508,4306572,Hypoxia,Condition,condition_513
11700,NCT04954157,SARS-CoV-2 Acute Respiratory Disease,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2042
11701,NCT04954157,Carotid Bodies,Carotid Body,D002344,T006770,40487047,Malignant neoplasm of carotid body,Condition,condition_2769
11702,NCT04954222,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11703,NCT04954235,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11704,NCT04954248,Brain Diseases,Brain Diseases,D001927,T005486,4274025,Disease,Condition,condition_2770
11705,NCT04954248,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11706,NCT04954287,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11707,NCT04954469,Immune Deficiency Disease,Immune Deficiency Disease,C565469,T806840,433740,Immunodeficiency disorder,Condition,condition_2771
11708,NCT04954612,Children,Children,0,0,4327104,Bullying of child,Condition,condition_2772
11709,NCT04954612,Musculoskeletal Disorder,Musculoskeletal Diseases,D009140,T027312,4028365,Acute disease of musculoskeletal system,Condition,condition_2773
11710,NCT04954651,SARS-CoV2 Infection,"RNA, Viral",D012367,T036801,433403,Viral meningitis,Condition,condition_300
11711,NCT04954651,Vaccine Reaction,Hypersensitivity,D006967,T020920,4028685,Sensitive dentin,Condition,condition_2355
11712,NCT04954937,Healthy,Health Status,D006304,T019120,4269314,Mental state finding,Condition,condition_334
11713,NCT04955587,Chronic Fatigue Syndrome,"Fatigue Syndrome, Chronic",D015673,T046399,432738,Chronic fatigue syndrome,Condition,condition_667
11714,NCT04955587,Burnout,"Burnout, Psychological",D000077062,T000936505,4251306,Stress,Condition,condition_810
11715,NCT04955587,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11716,NCT04955626,SARS-CoV-2 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_342
11717,NCT04955626,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11718,NCT04956224,Sars-Cov-2 Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2025
11719,NCT04956445,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11720,NCT04956562,Survival,Survival Analysis,D016019,T047557,440377,Paralysis,Condition,condition_285
11721,NCT04956562,Intensive Care Unit,Intensive Care Units,D007362,T022065,764528,Post intensive care unit syndrome,Condition,condition_81
11722,NCT04956887,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11723,NCT04956887,Cognitive Impairment,Cognitive Dysfunction,D060825,T000902555,443432,Impaired cognition,Condition,condition_1618
11724,NCT04956913,COVID-19 Acute Respiratory Distress Syndrome,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2539
11725,NCT04957017,Chronic Disease,Chronic Disease,0,0,443783,Chronic disease,Condition,condition_757
11726,NCT04957017,Covid-19 Pandemic,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1212
11727,NCT04957082,SARS-CoV2 Infection,"RNA, Viral",D012367,T036801,433403,Viral meningitis,Condition,condition_300
11728,NCT04957199,Healthy,Health Status,D006304,T019120,4269314,Mental state finding,Condition,condition_334
11729,NCT04957940,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11730,NCT04957953,Pregnant Women Vaccinated Against Covid-19,Pregnant Women,D037841,T033128,4299535,Pregnant,Condition,condition_2774
11731,NCT04958161,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11732,NCT04958304,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
11733,NCT04958681,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11734,NCT04958863,Shortness of Breath,Dyspnea,D004417,T013477,312437,Dyspnea,Condition,condition_2140
11735,NCT04958889,Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV2),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2775
11736,NCT04958889,HIV,HIV-2,D015498,T045960,4228115,Retinopathy associated with AIDS,Condition,condition_629
11737,NCT04958902,Mental Health,Mental Health,D008603,T025592,432586,Mental disorder,Condition,condition_305
11738,NCT04958902,PTSD,"Stress Disorders, Post-Traumatic",D013313,T039096,436676,Posttraumatic stress disorder,Condition,condition_659
11739,NCT04958902,Anxiety,Anxiety,D001007,T003092,441542,Anxiety,Condition,condition_123
11740,NCT04958902,Depressive Symptoms,Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_718
11741,NCT04958954,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
11742,NCT04959708,Psychological Distress,Psychological Distress,D000079225,T000947361,4251306,Stress,Condition,condition_604
11743,NCT04959734,Bronchiolitis; Respiratory Syncytial Virus,"Respiratory Syncytial Virus, Human",D018113,T054199,437222,Respiratory syncytial virus infection,Condition,condition_2776
11744,NCT04959747,Olfactory Dysfunction,Smell,D012903,T038025,4087636,Uremic fetor,Condition,condition_2754
11745,NCT04959747,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11746,NCT04959760,COVID-19 Respiratory Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1288
11747,NCT04959773,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
11748,NCT04959773,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11749,NCT04959773,Muscle Weakness,Muscle Weakness,D018908,T056358,79908,Muscle weakness,Condition,condition_1140
11750,NCT04959773,Exercise Intolerance,Exercise Tolerance,D017079,T050996,4266464,Exercise tolerance finding,Condition,condition_2777
11751,NCT04959786,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
11752,NCT04960202,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11753,NCT04960215,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11754,NCT04960215,Long Term Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2778
11755,NCT04960228,Vaccine Refusal,Vaccination Refusal,D000072758,T000901396,4291596,Vaccination site vaccinia,Condition,condition_1831
11756,NCT04961229,Vaccines; COVID-19; Immunosuppression; Organ Transplants,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2779
11757,NCT04961242,Digital Mental Health Resources (Website) for Coping With Stress and Information,Health Resources,D006295,T019077,42599515,Resource guarding,Condition,condition_2780
11758,NCT04961255,Post-COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2781
11759,NCT04961255,Healthy Participants,Healthy Volunteers,D064368,T837389,4009883,Well adolescent,Condition,condition_1354
11760,NCT04961333,Long COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1829
11761,NCT04961359,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
11762,NCT04961372,"Depression, Anxiety",Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_317
11763,NCT04961385,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11764,NCT04961385,Vaccine,Vaccines,D014612,T042715,140633,Vaccinia,Condition,condition_1999
11765,NCT04961385,Immunogenicity,Antibodies,D000906,T002667,3194194,Insulin antibodies,Condition,condition_2259
11766,NCT04961476,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11767,NCT04961476,"Fatigue Syndrome, Chronic","Fatigue Syndrome, Chronic",D015673,T046399,432738,Chronic fatigue syndrome,Condition,condition_2349
11768,NCT04961489,Surgery,Surgery,0,0,4299671,Complication of laser surgery,Condition,condition_299
11769,NCT04961502,Elderly People Institutionalized in Long-term Care Services,Long-Term Care,D008134,T024263,44792715,Long-term fostering,Condition,condition_2782
11770,NCT04961541,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
11771,NCT04961541,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11772,NCT04962022,Healthy Participant,Healthy Volunteers,D064368,T837389,4009883,Well adolescent,Condition,condition_2783
11773,NCT04962204,Critically Ill Patients,Critical Illness,D016638,T049821,432586,Mental disorder,Condition,condition_2784
11774,NCT04962308,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
11775,NCT04962347,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11776,NCT04962893,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11777,NCT04962906,COVID-19 Vaccines,COVID-19 Vaccines,D000086663,T001080092,37311061,COVID-19,Condition,condition_2125
11778,NCT04963790,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11779,NCT04963790,COVID-19 Vaccine,COVID-19 Vaccines,D000086663,T001080092,37311061,COVID-19,Condition,condition_1690
11780,NCT04964024,COVID-19 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_147
11781,NCT04964115,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11782,NCT04964115,Sars-CoV-2 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_342
11783,NCT04964115,Dyspnea Caused by 2019-nCoV,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2785
11784,NCT04964115,COVID-19 Acute Respiratory Distress Syndrome,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2539
11785,NCT04964115,Pulmonary Fibrosis,Pulmonary Fibrosis,D011658,T034440,4197819,Fibrosis of lung,Condition,condition_1110
11786,NCT04964154,Covid19 Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_2334
11787,NCT04964414,Dysosmia,Olfaction Disorders,D000857,T365794,435253,Disorder of olfactory nerve,Condition,condition_2786
11788,NCT04964414,Anosmia,Anosmia,D000086582,T002503,4185711,Loss of sense of smell,Condition,condition_641
11789,NCT04964414,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11790,NCT04964570,"Stigma, Social",Social Stigma,D057545,T764400,4236910,Stigma,Condition,condition_2643
11791,NCT04964570,Help-Seeking Behavior,Help-Seeking Behavior,D000066505,T000862010,42598519,Heat seeking behavior,Condition,condition_2787
11792,NCT04964583,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11793,NCT04964596,Adenomatous Polyps,Adenomatous Polyps,D018256,T054545,4248251,Familial multiple polyposis syndrome,Condition,condition_2788
11794,NCT04966013,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
11795,NCT04966845,Concentration of Exhaled Carbon Monoxide,Carbon Monoxide,D002248,T006447,440268,Toxic effect of carbon monoxide,Condition,condition_2789
11796,NCT04966910,Depression,Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_124
11797,NCT04966910,Anxiety,Anxiety,D001007,T003092,441542,Anxiety,Condition,condition_123
11798,NCT04966910,Loneliness,Loneliness,D008132,T024259,4147192,Feeling lonely,Condition,condition_772
11799,NCT04967430,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
11800,NCT04967430,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
